iteration,GROUND_TRUTH_ORACLE_CEILING,HINDSIGHT_GRID_SCORE_POLICY_CEILING,PATIENT_ADAPTIVE_THRESHOLD_CEILING,FROZEN_MODEL_UTILITY,REALISTIC_ACHIEVABLE_UTILITY
278,0.8202582986444659,-0.39393745330344754,0.7770893371757925,-0.2812893585227879,-0.39393745330344754
279,0.8293166405842461,-0.3414293166405843,0.779660928534168,-0.24046426708398538,-0.3414293166405843
280,0.8006666666666666,-0.34072222222222215,0.7576777777777778,-0.2579888888888889,-0.34072222222222215
281,0.8164205675987014,-0.3797413341711174,0.7669965441407477,-0.2405958739134988,-0.3797413341711174
282,0.8322274881516588,-0.38629278567667186,0.7812006319115323,-0.2637651395471301,-0.38629278567667186
283,0.8396522090789608,-0.4046254170457992,0.7962339500556062,-0.26198058841370947,-0.4046254170457992
284,0.8290155440414507,-0.3696171560161197,0.7834436768374593,-0.2447466896948762,-0.3696171560161197
285,0.8165660630449362,-0.3661636485580147,0.7743740219092332,-0.26003241672255756,-0.3661636485580147
286,0.8333333333333334,-0.3814504448582661,0.792830540037244,-0.2681564245810056,-0.3814504448582661
287,0.8168631006346329,-0.38337362748060844,0.7732446862093281,-0.27388435579732046,-0.38337362748060844
288,0.8146750524109014,-0.34737421383647804,0.767033542976939,-0.21070754716981133,-0.34737421383647804
289,0.8285934744268078,-0.4400573192239859,0.7787863756613757,-0.29611992945326276,-0.4400573192239859
290,0.8310907237512742,-0.39067278287461765,0.7744444444444444,-0.2948521916411825,-0.39067278287461765
291,0.8217699660807893,-0.42060335080686606,0.7787131257066502,-0.29454722993113375,-0.42060335080686606
292,0.8257001314326154,-0.38115458497624105,0.7756647457284399,-0.25201193003740774,-0.38115458497624105
293,0.8329832983298329,-0.4100760076007601,0.7805430543054306,-0.2784228422842284,-0.4100760076007601
294,0.8332804736230046,-0.4957130774923353,0.7823871445184482,-0.29075483666349505,-0.4957130774923353
295,0.8366197183098592,-0.37395409494001036,0.782488262910798,-0.25788732394366193,-0.37395409494001036
296,0.8297258297258296,-0.3517316017316017,0.7849979385693672,-0.25801381158524017,-0.3517316017316017
297,0.8304787000439173,-0.3758069828722002,0.7796552481335091,-0.27947408871321916,-0.3758069828722002
298,0.8246890153911026,-0.3846247100990934,0.7771505376344086,-0.23654859793379718,-0.3846247100990934
299,0.8358058330810374,-0.38842466444646284,0.7755777575941063,-0.24718437783832878,-0.38842466444646284
300,0.8317757009345794,-0.378546209761163,0.7874922118380062,-0.2388473520249221,-0.378546209761163
301,0.8274582560296845,-0.3612347969490826,0.7792259327973614,-0.23059678416821275,-0.3612347969490826
302,0.8272946859903381,-0.36219303542673104,0.7771235909822867,-0.2563405797101449,-0.36219303542673104
303,0.8194308145240432,-0.3451041325918657,0.7707447388507251,-0.27988223748773305,-0.3451041325918657
304,0.8302350427350428,-0.40877136752136745,0.7805128205128204,-0.2889102564102564,-0.40877136752136745
305,0.8227767114523352,-0.39019513755598206,0.7800277244615056,-0.2795158882490936,-0.39019513755598206
306,0.8286252354048964,-0.4050016616816218,0.7767087626010856,-0.2792455965437023,-0.4050016616816218
307,0.8366133661336613,-0.40873308733087327,0.7956744567445674,-0.2611931119311193,-0.40873308733087327
308,0.816359423793694,-0.36789060139014806,0.7732597965145562,-0.24033444142238336,-0.36789060139014806
309,0.8273809523809523,-0.3973475355054302,0.7860327903091061,-0.2738460735171262,-0.3973475355054302
310,0.8205048624043036,-0.39546348024001654,0.7756155596937719,-0.25906786674943094,-0.39546348024001654
311,0.8172474046664611,-0.41252955082742315,0.7689022510021584,-0.2873933600575599,-0.41252955082742315
312,0.8235538909696212,-0.369834581772784,0.7826154806491884,-0.2096650020807324,-0.369834581772784
313,0.831758034026465,-0.3893142197017433,0.7876128964503256,-0.22631274942239024,-0.3893142197017433
314,0.8236573168080018,-0.3617797347249402,0.7810991519895629,-0.21576973255055448,-0.3617797347249402
315,0.8305084745762712,-0.3353850728516206,0.789726434730895,-0.21560610565962932,-0.3353850728516206
316,0.8368583060272068,-0.37208817396484956,0.7885066031178631,-0.21557442160659318,-0.37208817396484956
317,0.8283721387169662,-0.4333431574810885,0.784310836034974,-0.27837213871696626,-0.4333431574810885
318,0.8274909708944125,-0.36704907584448687,0.7814053537284894,-0.26117484597408114,-0.36704907584448687
319,0.8337463857909955,-0.42298636926889716,0.7873812474184221,-0.28015799256505575,-0.42298636926889716
320,0.8212331649831649,-0.39715382996633,0.7695338804713804,-0.2544981060606061,-0.39715382996633
321,0.8096436058700209,-0.33636792452830183,0.7612316561844864,-0.24087526205450735,-0.33636792452830183
322,0.8311926605504587,-0.3891386340468909,0.7832364933741081,-0.2773241590214068,-0.3891386340468909
323,0.8266711833785004,-0.35790989159891595,0.779928861788618,-0.23676038843721772,-0.35790989159891595
324,0.8296152602651147,-0.4456730251104644,0.7853809677767002,-0.274733268671193,-0.4456730251104644
325,0.8217726396917148,-0.3098854634981802,0.7759633911368015,-0.1953596660244059,-0.3098854634981802
326,0.8263636363636364,-0.38851010101010097,0.7816161616161617,-0.23124242424242422,-0.38851010101010097
327,0.812978267523722,-0.32940006121824306,0.769314355677992,-0.24205183144577083,-0.32940006121824306
328,0.8248705694942254,-0.34566407805655114,0.7727996814018319,-0.24628634010354444,-0.34566407805655114
329,0.8319431572443621,-0.3822108948614973,0.7798578931109051,-0.2530738337967254,-0.3822108948614973
330,0.8277674706246135,-0.4347917955060812,0.7710472067614924,-0.24206864564007421,-0.4347917955060812
331,0.8349855431639819,-0.41050702189178023,0.7880111524163569,-0.2649111937216026,-0.41050702189178023
332,0.8300899769826323,-0.3876700146474158,0.7827788240217619,-0.23946955430006278,-0.3876700146474158
333,0.8309317963496637,-0.39145052833813637,0.7766677340164372,-0.23902764435905646,-0.39145052833813637
334,0.8234071302359421,-0.39114437168693483,0.7752832345909988,-0.2787028375428749,-0.39114437168693483
335,0.8320320320320321,-0.4321071071071071,0.7875425425425425,-0.2652702702702703,-0.4321071071071071
336,0.8357943240129857,-0.45053408733898836,0.7784165881244108,-0.2987537962090271,-0.45053408733898836
337,0.8310944496511508,-0.37626783296886396,0.7880922628345308,-0.2549984379881287,-0.37626783296886396
338,0.8386167146974063,-0.4663197779912477,0.7896894012167787,-0.3375120076849183,-0.4663197779912477
339,0.8215831787260358,-0.3580653473510616,0.7749587713873428,-0.23201917130488559,-0.3580653473510616
340,0.8254118140803693,-0.37392193893610326,0.7738012800335746,-0.22757318224740322,-0.37392193893610326
341,0.8361402393814215,-0.41765702785721853,0.7885499417434594,-0.2778148501218092,-0.41765702785721853
342,0.8321556579621096,-0.4552636968766001,0.786799795186892,-0.2999846390168971,-0.4552636968766001
343,0.828121742755889,-0.4327913279132791,0.7754898895142798,-0.28823222847613095,-0.4327913279132791
344,0.8049426301853486,-0.34404236540158867,0.7564528782975385,-0.20298617240364814,-0.34404236540158867
345,0.8411491339247994,-0.4351341360371778,0.7844845796366708,-0.28528728348119986,-0.4351341360371778
346,0.8267942583732057,-0.3779160021265284,0.7816161616161617,-0.24284423179160022,-0.3779160021265284
347,0.8209759188846641,-0.3336079425433037,0.7709811998310098,-0.23799112801013939,-0.3336079425433037
348,0.8093800322061192,-0.37426529790660223,0.7574124396135267,-0.2518820450885668,-0.37426529790660223
349,0.8338554720133667,-0.3787228487886382,0.7859335839598998,-0.27974101921470335,-0.3787228487886382
350,0.825089605734767,-0.3770404505888377,0.7751868919610855,-0.2724935995903738,-0.3770404505888377
351,0.8121898597626753,-0.3540345199568501,0.7633872707659115,-0.22855447680690397,-0.3540345199568501
352,0.8295566502463054,-0.42476190476190473,0.7851231527093597,-0.3114723590585659,-0.42476190476190473
353,0.8198019801980198,-0.3842134213421342,0.7761496149614961,-0.23558305830583057,-0.3842134213421342
354,0.8259055759055759,-0.3343152218152218,0.7795685795685795,-0.23415242165242164,-0.3343152218152218
355,0.8270139575777558,-0.46632596988680075,0.7825640180239587,-0.31461149576876585,-0.46632596988680075
356,0.8256549232158987,-0.3811101073973702,0.7772859580447656,-0.24498644986449863,-0.3811101073973702
357,0.8242107421074211,-0.38078618286182864,0.7810680606806067,-0.21791205412054118,-0.38078618286182864
358,0.833234830575256,-0.36969562647754134,0.7844267139479905,-0.20780634357762018,-0.36969562647754134
359,0.8217699660807893,-0.37776235995477436,0.7665433240826395,-0.2544763079453181,-0.37776235995477436
360,0.821840906683614,-0.3816915580976591,0.7743883063234827,-0.27464781273170213,-0.3816915580976591
361,0.8318490245971162,-0.39741306191687864,0.7861747243426632,-0.24813401187446987,-0.39741306191687864
362,0.8292002147074611,-0.37637681159420283,0.7760118089103596,-0.2774771873322598,-0.37637681159420283
363,0.8384130039567961,-0.4398994759918725,0.7910972088546678,-0.3048764837985242,-0.4398994759918725
364,0.8348779272546089,-0.43027404085700055,0.7904384653712008,-0.2569805680119581,-0.43027404085700055
365,0.8317039840218647,-0.39600546620414173,0.7776411226742352,-0.28791127930200777,-0.39600546620414173
366,0.808837656099904,-0.3982869036183157,0.7626427580318069,-0.28095848009392677,-0.3982869036183157
367,0.828141225337487,-0.4085981308411215,0.7711630321910695,-0.25388888888888883,-0.4085981308411215
368,0.8197904310003954,-0.34751383946223796,0.785740411229735,-0.1905397390272835,-0.34751383946223796
369,0.8283838383838383,-0.42352525252525247,0.7765808080808081,-0.2618030303030303,-0.42352525252525247
370,0.8147804576376004,-0.3992733457019171,0.7710317460317461,-0.24037827252112967,-0.3992733457019171
371,0.8217548332271086,-0.3654716379859783,0.780114722753346,-0.2751540259188443,-0.3654716379859783
372,0.8343175853018372,-0.4115594925634295,0.7893919510061241,-0.2535979877515311,-0.4115594925634295
373,0.8312128922815946,-0.4350296861747243,0.7860474978795589,-0.2984202714164546,-0.4350296861747243
374,0.8247391037446287,-0.32458051974626556,0.7710916717822796,-0.2212502557806425,-0.32458051974626556
375,0.8331192464140441,-0.401878612716763,0.7784949689573967,-0.2500107043459644,-0.401878612716763
376,0.8320093210464993,-0.40064611799597494,0.7852610952229636,-0.2927655968647389,-0.40064611799597494
377,0.8394024276377218,-0.39890030086108513,0.7943925718435523,-0.2788671023965142,-0.39890030086108513
378,0.8172417431676691,-0.41649783686820724,0.7709876543209876,-0.28259470296507333,-0.41649783686820724
379,0.8278152791171114,-0.3818439944283724,0.7771563270116789,-0.26588449587485263,-0.3818439944283724
380,0.8257201646090535,-0.4297479423868312,0.7781430041152263,-0.26681069958847736,-0.4297479423868312
381,0.826388888888889,-0.3934753316749585,0.7796434494195689,-0.24201388888888886,-0.3934753316749585
382,0.8353472836231456,-0.3812457019353571,0.7853030749582474,-0.27956086059534335,-0.3812457019353571
383,0.8422161999397773,-0.3932500250928435,0.8034879052494228,-0.26333935561577837,-0.3932500250928435
384,0.8389343021495609,-0.3940811383590675,0.7921182763144616,-0.26542537087496215,-0.3940811383590675
385,0.826597791957865,-0.3957712954522435,0.7812822850197508,-0.24639927073837736,-0.3957712954522435
386,0.8337558090409801,-0.38948563582594,0.776679340937896,-0.23959653569919728,-0.38948563582594
387,0.8242542153047989,-0.41654236921746646,0.7725897103329009,-0.30030804150453955,-0.41654236921746646
388,0.8388938984069731,-0.38531209297665564,0.7876114617773771,-0.26906121631099084,-0.38531209297665564
389,0.8344505382896608,-0.39621673776152755,0.7812512695510867,-0.276244160065001,-0.39621673776152755
390,0.82250656167979,-0.444417104111986,0.7822779965004375,-0.3158245844269466,-0.444417104111986
391,0.8342696629213483,-0.3849042863087807,0.7849146899708697,-0.26954848106533497,-0.3849042863087807
392,0.8218246495082654,-0.3304509311571458,0.7633029922577945,-0.22137476459510358,-0.3304509311571458
393,0.8388289368505195,-0.40713928856914466,0.7833333333333333,-0.24711730615507596,-0.40713928856914466
394,0.8093203093203093,-0.37416056166056166,0.7621591371591371,-0.2343864468864469,-0.37416056166056166
395,0.8260869565217391,-0.3630434782608696,0.7736500268384325,-0.27374664519592057,-0.3630434782608696
396,0.8291889623334382,-0.3718969677893191,0.7821005141118456,-0.24480117511278982,-0.3718969677893191
397,0.8166198063105279,-0.3559825054670416,0.7664323648859731,-0.2366916588566073,-0.3559825054670416
398,0.8310573142975377,-0.38183840264845853,0.7759362714669976,-0.24918270225532793,-0.38183840264845853
399,0.8320340920902192,-0.4351678619686103,0.7807920174618023,-0.2893358278765201,-0.4351678619686103
400,0.807810486668649,-0.327881851521459,0.753558330855387,-0.19258598473585092,-0.327881851521459
401,0.8209643605870021,-0.3714308176100629,0.7780555555555555,-0.23573899371069182,-0.3714308176100629
402,0.8256977356503422,-0.3818378093733544,0.7756398104265403,-0.2542654028436019,-0.3818378093733544
403,0.8325139298590626,-0.4157598601551404,0.78195127280673,-0.2625915000546269,-0.4157598601551404
404,0.8315235274761434,-0.38867500274213007,0.7891356805966875,-0.26077108698036633,-0.38867500274213007
405,0.8368223295759527,-0.4292860976918948,0.7862748255501879,-0.2853837895866882,-0.4292860976918948
406,0.8263689526847421,-0.3586815523657629,0.7716108452950559,-0.25509303561935137,-0.3586815523657629
407,0.8222662702345557,-0.3866534522629666,0.7766820834709833,-0.25589142164959805,-0.3866534522629666
408,0.8311783874697782,-0.4340691685062546,0.7856144223693892,-0.32522863450015765,-0.4340691685062546
409,0.8130609718353451,-0.3861807489941194,0.7691168884762198,-0.2554008047044259,-0.3861807489941194
410,0.8446701549194623,-0.4086744639376218,0.7988098902226326,-0.23742690058479532,-0.4086744639376218
411,0.8080216802168021,-0.2708075880758808,0.7604498644986448,-0.23346883468834687,-0.2708075880758808
412,0.8262291730553,-0.4613922109782276,0.7845292854952468,-0.2508688541347235,-0.4613922109782276
413,0.8184232026143791,-0.328329248366013,0.7694138071895426,-0.22256944444444446,-0.328329248366013
414,0.8301691046789086,-0.40226164539890025,0.7702718124286752,-0.24986513123768025,-0.40226164539890025
415,0.8191556395715186,-0.3824774207099349,0.7723219911783238,-0.2615154379332073,-0.3824774207099349
416,0.8237988707787365,-0.4018269947800149,0.7744327261105785,-0.27134867369766696,-0.4018269947800149
417,0.8287037037037037,-0.3792613636363636,0.7755313552188551,-0.25220959595959597,-0.3792613636363636
418,0.8400782617650087,-0.4458861085367109,0.7900988569663269,-0.29697765420656985,-0.4458861085367109
419,0.8280766852195424,-0.39826839826839827,0.7839156874871159,-0.2549628942486086,-0.39826839826839827
420,0.8176691729323309,-0.3771616541353383,0.7695958646616542,-0.24776524644945697,-0.3771616541353383
421,0.8272709202941761,-0.3583979328165374,0.7793331345656928,-0.2445885509838998,-0.3583979328165374
422,0.8041844403818809,-0.3448760918139346,0.764239284988828,-0.2173217550274223,-0.3448760918139346
423,0.8212326556953855,-0.36457997203398945,0.7743411853286005,-0.28580724965042487,-0.36457997203398945
424,0.8359940400170286,-0.4458439761600681,0.7883833546189868,-0.3114303959131545,-0.4458439761600681
425,0.8374554993442008,-0.4132049840734495,0.7876990818812065,-0.23451377178189994,-0.4132049840734495
426,0.8321058810972355,-0.4133472088803501,0.7826555662290532,-0.25427473583093185,-0.4133472088803501
427,0.8247117641057035,-0.4331241710029588,0.7737067646158555,-0.2812825221916131,-0.4331241710029588
428,0.8272450532724505,-0.4209175907806045,0.7814796694933681,-0.2920308762774516,-0.4209175907806045
429,0.8110152338340259,-0.3638063279002876,0.7681527644614893,-0.22794289975498028,-0.3638063279002876
430,0.8220293581913639,-0.3900139290688953,0.7782813671916854,-0.26238079931426117,-0.3900139290688953
431,0.8170418336930826,-0.3630948710042141,0.7692157467365608,-0.25927639017370746,-0.3630948710042141
432,0.8138309087075691,-0.2884092346616066,0.76904385410078,-0.18261121652962262,-0.2884092346616066
433,0.8261700095510984,-0.3933832112915207,0.772795288124801,-0.28166189111747847,-0.3933832112915207
434,0.832773194826357,-0.3772940217944801,0.7807414196965067,-0.24224971993074648,-0.3772940217944801
435,0.8145756457564576,-0.3401342763427634,0.7660926609266093,-0.24392681426814264,-0.3401342763427634
436,0.8311193491916384,-0.345237359695191,0.7811244979919678,-0.22444650396457627,-0.345237359695191
437,0.8235171261487051,-0.3676796157059315,0.7726764828738513,-0.2713972431077694,-0.3676796157059315
438,0.8310516820545474,-0.38701581237397853,0.7843627294916693,-0.27116629523506314,-0.38701581237397853
439,0.8275505989260635,-0.40368649318463445,0.7754182156133829,-0.2749380421313507,-0.40368649318463445
440,0.8239032390323903,-0.4085332103321033,0.7746617466174662,-0.28453772037720376,-0.4085332103321033
441,0.8220961982776727,-0.357104599873976,0.7740495694181894,-0.2669607225372821,-0.357104599873976
442,0.8301452911048395,-0.3828838716421031,0.7869917424479983,-0.2580223685585868,-0.3828838716421031
443,0.8266623972675846,-0.3431155939801473,0.7779965844807343,-0.22067990180382113,-0.3431155939801473
444,0.837806908031627,-0.4808156471077819,0.7843320848938827,-0.2958697461506451,-0.4808156471077819
445,0.838054457619675,-0.37200812472551603,0.7970520421607377,-0.2669466403162055,-0.37200812472551603
446,0.8204493918779632,-0.3670841063698206,0.7747010925582354,-0.23956916099773246,-0.3670841063698206
447,0.8301452911048396,-0.3855388313996028,0.7866781645238842,-0.23796383401275217,-0.3855388313996028
448,0.8105177000204624,-0.3591006752608963,0.7658072437077962,-0.23500102312257007,-0.3591006752608963
449,0.8214953271028037,-0.3905970924195223,0.7687538940809968,-0.2369833852544133,-0.3905970924195223
450,0.8229233057148927,-0.405311238580837,0.7794826853622264,-0.30259188442744844,-0.405311238580837
451,0.8466625966625967,-0.4357346357346357,0.8028286528286528,-0.2776149776149776,-0.4357346357346357
452,0.8278784027115772,-0.3355841542209511,0.7825601101578222,-0.2235250503124669,-0.3355841542209511
453,0.8187134502923977,-0.413185479421825,0.7761392474897938,-0.2868034867041819,-0.413185479421825
454,0.8335453774385071,-0.47072201017811705,0.7776293469041561,-0.2702131043256997,-0.47072201017811705
455,0.8403540903540905,-0.3946886446886447,0.7884259259259259,-0.2637159137159137,-0.3946886446886447
456,0.8328338328338328,-0.35552225552225547,0.7863858363858364,-0.21059496059496058,-0.35552225552225547
457,0.8154962690381272,-0.35842277420014307,0.7657364816518449,-0.2286159664724522,-0.35842277420014307
458,0.8310817886689705,-0.3472510210493245,0.7864174259084721,-0.22174049638705626,-0.3472510210493245
459,0.821074595722483,-0.37250391236306735,0.7731977047470004,-0.2625560772039645,-0.37250391236306735
460,0.8253670727897531,-0.33321357908986776,0.7834530875767988,-0.23346870769551178,-0.33321357908986776
461,0.8247824782478247,-0.3903890389038904,0.7720372037203721,-0.2213871387138714,-0.3903890389038904
462,0.8246038954485821,-0.35122111212029467,0.7755575739226965,-0.1882026440609547,-0.35122111212029467
463,0.8231725811343645,-0.397452229299363,0.7784399959559194,-0.26092407238904053,-0.397452229299363
464,0.8228142509779046,-0.3971508616132784,0.7685854741516016,-0.2657627656200444,-0.3971508616132784
465,0.8103112840466926,-0.3869595763078253,0.7605544747081713,-0.2837116299178556,-0.3869595763078253
466,0.8179012345679013,-0.3792464878671775,0.7652245636441039,-0.2672520221370796,-0.3792464878671775
467,0.8274426162908795,-0.37641681901279705,0.7810379849685151,-0.2702975827747308,-0.37641681901279705
468,0.8282335069444444,-0.38460286458333337,0.7847439236111111,-0.24671223958333333,-0.38460286458333337
469,0.8299398875315106,-0.4253635834787667,0.7840411091719992,-0.2642912546053907,-0.4253635834787667
470,0.8113787293091486,-0.3548815541679056,0.7611458023590048,-0.23368024581227076,-0.3548815541679056
471,0.8429467719085205,-0.430150779194495,0.7941307427646225,-0.30899109492005666,-0.430150779194495
472,0.8232968369829683,-0.3889902676399027,0.7729318734793187,-0.259073398215734,-0.3889902676399027
473,0.8219306466729147,-0.38149015932521085,0.7764969280433197,-0.24258044361137143,-0.38149015932521085
474,0.8251783893985728,-0.3629561671763506,0.7811518858307849,-0.22561162079510702,-0.3629561671763506
475,0.818647433887321,-0.3973816243336469,0.7735549283997073,-0.23278457196613359,-0.3973816243336469
476,0.8317120622568094,-0.3703361435365326,0.7821606139213143,-0.24797341115434496,-0.3703361435365326
477,0.8301211163770404,-0.439362822538178,0.7775776724591891,-0.29274354923644025,-0.439362822538178
478,0.8306115914185078,-0.43189774789198426,0.779981855053901,-0.2878962536023055,-0.43189774789198426
479,0.8153060222025739,-0.3603055309951861,0.7721338048924256,-0.21965320758424206,-0.3603055309951861
480,0.8261876006441223,-0.4454458534621578,0.7811644524959742,-0.3192028985507246,-0.4454458534621578
481,0.8161772614821985,-0.38962030762611594,0.7733731311175648,-0.2798322039367538,-0.38962030762611594
482,0.8240049751243781,-0.42440920398009946,0.7760883084577115,-0.29077010779436147,-0.42440920398009946
483,0.831864185439112,-0.3654369354663184,0.7873707693981935,-0.20781369028185875,-0.3654369354663184
484,0.8306826787839445,-0.3634534242129179,0.7793681705074109,-0.2475549064156659,-0.3634534242129179
485,0.8351515151515151,-0.4141666666666666,0.786979797979798,-0.2686717171717172,-0.4141666666666666
486,0.8382399493510604,-0.42243853540149834,0.7901445605149309,-0.29645985016355386,-0.42243853540149834
487,0.8198499594484996,-0.4130778588807786,0.768978102189781,-0.25828264395782646,-0.4130778588807786
488,0.8288429406850459,-0.3729323308270676,0.7872389306599833,-0.24239243943191313,-0.3729323308270676
489,0.8346104725415071,-0.40942422307364834,0.7863984674329502,-0.2832428693060877,-0.40942422307364834
490,0.8268277571251549,-0.3818205287071458,0.779460966542751,-0.2433756712102437,-0.3818205287071458
491,0.8265709529754472,-0.3949490220557636,0.7745006242197253,-0.2724927174365377,-0.3949490220557636
492,0.8221373235699884,-0.335784781916587,0.7775708373129576,-0.24745834659874777,-0.335784781916587
493,0.8254679410593388,-0.428768418956591,0.779231381919554,-0.2835673038630028,-0.428768418956591
494,0.8299382716049382,-0.39219650205761314,0.7858539094650205,-0.2574485596707819,-0.39219650205761314
495,0.8223520502001515,-0.3532997944390349,0.7750784377366656,-0.2245212593313859,-0.3532997944390349
496,0.8140853476574156,-0.3633840644583706,0.7679846811896947,-0.23201034517059585,-0.3633840644583706
497,0.8221381267738883,-0.4354409755072007,0.7811573636076947,-0.27543887312099236,-0.4354409755072007
498,0.8273092369477912,-0.32949747708783855,0.7784059314179795,-0.21844300278035217,-0.32949747708783855
499,0.8285538082022817,-0.3868999897214514,0.7690050364888477,-0.2598982423681776,-0.3868999897214514
500,0.8268618080446037,-0.3626941457586619,0.7794305057745918,-0.24926324173636,-0.3626941457586619
501,0.8319006685768864,-0.43199087339488484,0.7852753900031837,-0.3039265626658177,-0.43199087339488484
502,0.8404298459042985,-0.42423965936739655,0.7892893349553932,-0.2642690592051906,-0.42423965936739655
503,0.8250636132315521,-0.3096586089906701,0.7839853689567429,-0.2185220525869381,-0.3096586089906701
504,0.8327194597912829,-0.3605995498260691,0.7862287702066707,-0.2475291589932474,-0.3605995498260691
505,0.8242794385513769,-0.3733151183970856,0.7780456444873031,-0.257135969141755,-0.3733151183970856
506,0.8229826784959865,-0.39223700887198987,0.7762515842839037,-0.23963350232361638,-0.39223700887198987
507,0.8231757877280266,-0.34389510779436155,0.7717868988391376,-0.23093905472636816,-0.34389510779436155
508,0.8153520701118162,-0.35253349450992244,0.7669487256975924,-0.207726402740002,-0.35253349450992244
509,0.8229397488656748,-0.438994407512926,0.7757201646090535,-0.33359185396222435,-0.438994407512926
510,0.8211891416639191,-0.38549291130893504,0.7646114957687657,-0.2686339158149247,-0.38549291130893504
511,0.8129368805425143,-0.3737141366718832,0.7693844548774126,-0.21561815336463222,-0.3737141366718832
512,0.8298974521619621,-0.4192832223279417,0.7867216407654086,-0.2602600697748176,-0.4192832223279417
513,0.8372069317023445,-0.3896992864424057,0.7866004077471968,-0.2659582059123344,-0.3896992864424057
514,0.8322140822140822,-0.3696225071225071,0.7825295075295075,-0.2590862840862841,-0.3696225071225071
515,0.8193770880482811,-0.39092574630886945,0.7768240112081043,-0.26798146351977586,-0.39092574630886945
516,0.8227757277572775,-0.38445059450594504,0.7667230422304223,-0.2527982779827798,-0.38445059450594504
517,0.8334409991386735,-0.4070574935400517,0.7795650301464254,-0.3039567183462532,-0.4070574935400517
518,0.8334383532871246,-0.3485874816215081,0.7883480361268641,-0.23238290275152276,-0.3485874816215081
519,0.8275398303331265,-0.36996172149803436,0.7771777363956135,-0.24807055659010963,-0.36996172149803436
520,0.8212149826880705,-0.33798657013954464,0.7733920889728254,-0.251474137026545,-0.33798657013954464
521,0.832563865804863,-0.42690571457884474,0.7791833384631169,-0.2590899764029958,-0.42690571457884474
522,0.8276602269242564,-0.4226822038229582,0.777839108657876,-0.25519779208831644,-0.4226822038229582
523,0.8257861635220125,-0.373087002096436,0.7688364779874214,-0.25154088050314466,-0.373087002096436
524,0.8242770892913885,-0.3580129223599195,0.7796313949793453,-0.2280002118419659,-0.3580129223599195
525,0.8191380718954248,-0.3735089869281046,0.7714613970588236,-0.24738051470588232,-0.3735089869281046
526,0.8309783772211516,-0.4392688931706273,0.7872564761293085,-0.3026332691072575,-0.4392688931706273
527,0.8234750462107208,-0.40181762168823165,0.7784041897720271,-0.2721349353049907,-0.40181762168823165
528,0.8162393162393162,-0.3829700854700855,0.7723878205128205,-0.2201816239316239,-0.3829700854700855
529,0.8277347114556416,-0.3958925495262704,0.7845176571920759,-0.27628122308354863,-0.3958925495262704
530,0.8272205993724981,-0.41102455912582486,0.7819430920696743,-0.27960077896786756,-0.41102455912582486
531,0.8301440329218107,-0.4036522633744856,0.7852469135802469,-0.2635648148148148,-0.4036522633744856
532,0.8302441000709003,-0.3931631722880583,0.7761723893446774,-0.21887977311860632,-0.3931631722880583
533,0.8381043256997455,-0.3556615776081425,0.7907813825275657,-0.24672921967769293,-0.3556615776081425
534,0.8120387940122286,-0.4485821210204512,0.7650274088129875,-0.29114484503478805,-0.4485821210204512
535,0.816866429111327,-0.34724651765468084,0.7732102364755425,-0.25905409782960803,-0.34724651765468084
536,0.8381771451166469,-0.3840104784499802,0.7901591538157374,-0.23669434559114277,-0.3840104784499802
537,0.8032921810699588,-0.398858024691358,0.7587499999999999,-0.28866255144032926,-0.398858024691358
538,0.8357314148681054,-0.41284972022382094,0.7935151878497202,-0.25257294164668265,-0.41284972022382094
539,0.8341292581980261,-0.4217765042979943,0.785630903109413,-0.2650005306165764,-0.4217765042979943
540,0.8226159230096238,-0.39654965004374454,0.7763560804899388,-0.27989938757655297,-0.39654965004374454
541,0.8103520978283787,-0.35043221589711154,0.7619386464263124,-0.2601043643263757,-0.35043221589711154
542,0.825674019607843,-0.36134089052287577,0.7765625,-0.2316636029411765,-0.36134089052287577
543,0.8220858895705522,-0.38650793650793647,0.7699970785860356,-0.22583503749147923,-0.38650793650793647
544,0.8344206275240758,-0.3766801284042663,0.7833747540644093,-0.25610955783369577,-0.3766801284042663
545,0.8239803741183684,-0.4038127363794337,0.7789072881529183,-0.2540478380864765,-0.4038127363794337
546,0.8342201356285862,-0.4316953573291601,0.7914971309337505,-0.28132498695878977,-0.4316953573291601
547,0.8080808080808081,-0.343001443001443,0.7608669108669108,-0.23554778554778555,-0.343001443001443
548,0.8329100529100529,-0.34658201058201055,0.7822222222222222,-0.2341851851851852,-0.34658201058201055
549,0.8168226309562224,-0.3267182962245886,0.772948262880499,-0.21614499300849735,-0.3267182962245886
550,0.8167678704591457,-0.3874773623095771,0.7733141578779162,-0.2378448918717375,-0.3874773623095771
551,0.8323173992086407,-0.39985563041385946,0.7831889637471928,-0.2686985349160518,-0.39985563041385946
552,0.8237731038878267,-0.3697790524750372,0.7697684299978755,-0.2263596770766943,-0.3697790524750372
553,0.8114573497009757,-0.39521561221277934,0.766923722589445,-0.25230301122652393,-0.39521561221277934
554,0.814469320066335,-0.3670242537313433,0.769485903814262,-0.23323486733001658,-0.3670242537313433
555,0.8233644859813084,-0.3667808930425753,0.7836604361370716,-0.21408618899273105,-0.3667808930425753
556,0.8257160268129189,-0.37586329473898034,0.780078204346943,-0.2347501523461304,-0.37586329473898034
